caliper_dex,codec_a,codec_b,material_id,corpus,n_pairs,material_error_ratio,material_rmse_ratio,material_linf_ratio,material_compression_ratio,material_shape_factor_ratio
0.05,ZFP,SZ3,mp-771133,dev_bulk,1,0.5389609488896738,0.36569927259006924,1.063626552643767,0.38506066611881856,0.34382300035767377
0.05,ZFP,SZ3,mp-771968,dev_bulk,1,0.14454980324988678,0.35827984279515024,1.015982185163974,0.2824822667988711,0.35264382390457544
0.05,ZFP,SZ3,mp-772185,dev_bulk,2,0.6716351411031583,0.3885190020763888,1.023258190950728,0.3690447254814571,0.3796881427505688
0.05,ZFP,SZ3,mp-773101,dev_bulk,1,0.6735482195819787,0.41576849471902005,1.0228036573031025,0.37592664915145924,0.40649883460067576
0.05,ZFP,SZ3,mp-776076,dev_bulk,1,0.7443890523136454,0.43741144423997663,0.9970002913798849,0.2246117586713126,0.43872749890030943
0.05,ZFP,SZ3,mp-779079,dev_bulk,1,0.9876496152199193,0.4083428183246984,1.003467110828163,0.26158743721734784,0.4069319401885453
0.05,ZFP,SZ3,mp-782011,dev_bulk,2,1.550801199487168,0.4685817634132421,1.050453670388408,0.13696884998275943,0.4460756115402811
0.05,ZFP,SZ3,mp-864652,dev_bulk,2,0.4427054750671971,0.4401491698343437,1.0323205260099146,0.15722470506494501,0.42636870888888684
0.05,ZFP,SZ3,mp-864965,dev_bulk,1,0.47788945283037815,0.31644170344023737,1.0171746949658,0.36407589187605294,0.3110986785321837
0.05,ZFP,SZ3,mp-887511,dev_bulk,1,0.3701580427372664,0.37469221640361766,1.028935082482791,0.19515036458558052,0.3641553512778436
0.05,ZFP,SZ3,mp-8881,dev_bulk,3,0.28679706632487056,0.3326138621980348,1.030676264254417,0.1521597427429168,0.33202727140413557
0.05,ZFP,SZ3,mp-977372,dev_bulk,1,0.5757613637717851,0.417558072059247,1.0392033974693577,0.13836343263907197,0.4018059150653992
0.05,ZFP,SZ3,mp-982725,dev_bulk,1,1.2122683625665551,0.36404961730130203,1.0356921650606572,0.38656004489337825,0.35150368959292133
0.05,ZFP,SZ3,mp-985702,dev_bulk,2,0.7633647619797951,0.39679256339265584,1.0444666590329705,0.35814721698090574,0.3798996932654892
0.05,ZFP,SZ3,mp-998512,dev_bulk,2,0.7688775226373503,0.3489267607781459,0.9983130922959033,0.19571714118527517,0.3495163626229625
0.05,ZFP,SZ3,mp-998613,dev_bulk,1,0.7767033570658717,0.3895302485026306,0.8929271777461073,0.12837687841530054,0.4362396600872515
0.05,ZFP,SZ3,mp-998744,dev_bulk,2,0.7173568774345943,0.33238417767275796,0.9640036230461877,0.18282621365399226,0.3447955689444879
0.05,ZFP,SZ3,mp-999450,dev_bulk,1,0.366847973959021,0.3006989623709863,1.0352565778768739,0.16493266658560315,0.29045839340394836
0.05,ZFP,SZ3,nomad---3hBedCnC_e,dev_slab,1,0.8238824876576604,0.3286813348968172,1.0390994019952364,0.3821856912530593,0.3163136599498534
0.05,ZFP,SZ3,nomad--1YLlCXKIJKj,dev_slab,2,0.7857340894211193,0.41718757433978726,0.9574036530726473,0.22058057912012236,0.4357488850192755
0.05,ZFP,SZ3,nomad--O7C25L6mxPu,dev_slab,2,0.6016400487824645,0.26702733333430895,1.0046892560881007,0.5421416862562232,0.26578101807718885
0.05,ZFP,SZ3,nomad--g_dRNdo_53Q,dev_slab,1,0.5948819691304511,0.30309711873067563,0.9221601371064827,0.43425145900476586,0.3286816535810382
0.05,ZFP,SZ3,nomad--kEaPn7WzevZ,dev_slab,1,0.5740975103648625,0.30985777510752105,1.0177272846032612,0.22513516495641617,0.304460516874432
0.05,ZFP,SZ3,nomad--maT57oivXnQ,dev_slab,1,0.23013544306433992,0.2842873689169172,0.9359105741837945,0.3256200021136435,0.30375484235215905
0.05,ZFP,SZ3,nomad-0-ostsntWIk9,dev_slab,1,1.4172185947389697,0.36454838827805436,0.9462196598020584,0.40124939148193445,0.38526824559353895
0.05,ZFP,SZ3,nomad-064_5lUOyDQI,dev_slab,1,0.5877142365776709,0.3100543215780207,1.0174062991169213,0.22519545484661765,0.3047497561663799
0.05,ZFP,SZ3,nomad-0HydAdmxidgt,dev_slab,2,0.7354288436493476,0.33754360546976586,1.0207395710077503,0.22508910378721314,0.33068533351412804
0.05,ZFP,SZ3,nomad-0J594sjoAqDW,dev_slab,1,0.797165180499514,0.28350236045869665,0.9671207430036408,0.3263322445591367,0.29314060577194073
0.05,ZFP,SZ3,nomad-0JxkdxfFTtnZ,dev_slab,1,0.9523216381559063,0.364802547391501,0.9346914652696238,0.3000051095139149,0.39029194225740466
0.05,ZFP,SZ3,nomad-1urv55npagDc,dev_slab,1,0.2786981457065174,0.29037022568041737,0.9363060947605568,0.4459747600323812,0.3101231822641016
0.05,ZFP,SZ3,nomad-1xNwoQ8q8XXI,dev_slab,1,1.1358099200712835,0.4270570538951842,1.0888122380290917,0.1931627019216253,0.39222286357491676
0.05,ZFP,SZ3,nomad-2iwRdQb9gzT1,dev_slab,1,0.5596250064216902,0.30556951144247324,0.9669589018982899,0.43219207499253065,0.31601085717561844
0.05,ZFP,SZ3,nomad-3ermMygSkKxT,dev_slab,1,0.27128835824599923,0.3308900347839168,1.0098243458132454,0.38283955001458525,0.32767088271915246
0.05,ZFP,SZ3,nomad-4hOaTvLmAUuc,dev_slab,1,0.7863532869470812,0.26324808592766197,0.9253536095809207,0.2739339681225419,0.2844837726919154
0.05,ZFP,SZ3,nomad-61GFUgm3lTUg,dev_slab,2,0.40178192529069734,0.38492906039901753,1.0579853283991618,0.3178311283613704,0.36383213459250324
0.05,ZFP,SZ3,nomad-6o4AmsigmNP5,dev_slab,1,1.0893475259771754,0.32608652448187386,0.9880908966434422,0.3751662234042553,0.3300167278026687
0.05,ZFP,SZ3,nomad-6x45-ylTvOvZ,dev_slab,1,0.25631184656424927,0.29285988273986463,0.9008424946850254,0.4379290402071966,0.32509554607796504
0.05,ZFP,SZ3,nomad-7OdXN2bFHmUg,dev_slab,1,1.3264132398523423,0.32896896917381213,1.0604661754252138,0.38072381362541174,0.3102116567196552
0.05,ZFP,SZ3,nomad-8ZPelCNdN_TR,dev_slab,1,0.364533903357534,0.3218186794590007,0.9991643198069682,0.3394333165268674,0.32208784188888356
0.05,ZFP,SZ3,nomad-8eTSyDPSGSwy,dev_slab,2,0.6338407728841577,0.3880034872473181,1.056116590950849,0.31994728426180113,0.3673869822440613
0.05,ZFP,SZ3,nomad-A5zDMCxBBUYc,dev_slab,1,0.23487543556505205,0.37151678529623594,0.906598360502886,0.20410263293291278,0.40979203303451517
0.05,ZFP,SZ3,nomad-AUrOZMeLzRg5,dev_slab,1,1.0232625818938514,0.3223976989552047,0.998224629564659,0.7775305895439377,0.3229710922839154
0.05,ZFP,SZ3,nomad-BMoyqNd6y06X,dev_slab,2,0.259438200425122,0.38673590035102196,1.078351455128329,0.32032859980038453,0.3586362298783177
0.05,ZFP,SZ3,nomad-BbyKgzzvPkrI,dev_slab,1,0.5721535341656894,0.33481960498344343,1.1021993963531005,0.3843488424454333,0.3037740776226851
0.05,ZFP,SZ3,nomad-BiuRBghVF7ns,dev_slab,1,0.8606503505718434,0.4195534775176032,0.9813065982609912,0.11261470052165166,0.42754576221245133
0.05,ZFP,SZ3,nomad-E0rr8BI_hRlR,dev_slab,2,0.5197813228209505,0.3407412100059065,1.069894901012525,0.3384929054023825,0.31848101125020456
0.05,ZFP,SZ3,nomad-Ek0B30z0bVyP,dev_slab,1,0.6021608576212939,0.3245955917725585,1.0996317528987636,0.3748925378266851,0.2951857209623902
0.05,ZFP,SZ3,nomad-M8BV9zowas8w,dev_slab,1,1.0880951317304874,0.33306249225316154,1.0045940385329348,0.37610258959130255,0.3315393875316555
0.05,ZFP,SZ3,nomad-MgLl-OZz9clr,dev_slab,1,0.3276940849488223,0.39961812594756013,0.9970126558476086,0.6066204407294834,0.4008154997870368
0.05,ZFP,SZ3,nomad-VyA9ivUfcKNR,dev_slab,1,0.43520401839742334,0.40062649635087544,1.017141625156118,0.36210699892362763,0.3938748414601403
0.05,ZFP,SZ3,nomad-WjYAcipcgiRI,dev_slab,1,0.30738497459145053,0.291177729703313,1.0273296712417426,0.44434402179608085,0.28343163626468987
0.05,ZFP,SZ3,nomad-ZvTQv6REajO4,dev_slab,1,0.5566962048308209,0.39343876560697244,1.019989151481391,0.36029569485451846,0.3857283825377534
0.05,ZFP,SPERR,mp-1025517,dev_bulk,1,0.705466649146437,0.4327418242609347,0.9228784644118254,2.538985362896241,0.46890445594776387
0.05,ZFP,SPERR,mp-1041800,dev_bulk,2,1.4622363281570767,0.40894022089962323,0.9644900057396372,2.863009914745105,0.42399632807601756
0.05,ZFP,SPERR,mp-1044463,dev_bulk,1,1.0947281114916698,0.40618992345007393,1.0063675677955821,2.9788929784824467,0.40361984671248974
0.05,ZFP,SPERR,mp-1046632,dev_bulk,1,0.24543967809875158,0.4642541932928218,1.0875006972530112,2.361852157130795,0.42690013391762566
0.05,ZFP,SPERR,mp-1065204,dev_bulk,1,7.136765610536317,1.340766670664679,1.0894989922902256,0.1496501272264631,1.2306268111788392
0.05,ZFP,SPERR,mp-1077125,dev_bulk,2,0.9495403212175162,0.9399608639280393,0.9832717032089351,0.22477515341105744,0.9559523180220181
0.05,ZFP,SPERR,mp-1077596,dev_bulk,2,1.861228469398836,1.2040189787939595,1.1017260105503197,0.21588572453256255,1.092847919776845
0.05,ZFP,SPERR,mp-1097014,dev_bulk,2,1.1174050893428165,0.426085257545166,1.0262732775469896,2.8461191464550244,0.41517719194988695
0.05,ZFP,SPERR,mp-1103974,dev_bulk,2,1.1211816016256722,1.0597261737632417,1.0110367675099137,0.20181848219485277,1.0481578987213742
0.05,ZFP,SPERR,mp-1104614,dev_bulk,1,0.4006071738740966,0.36752971782817784,0.9193742947625518,3.049485718514133,0.3997607067348998
0.05,ZFP,SPERR,mp-1105871,dev_bulk,1,0.45130945549961016,0.4332876240978051,1.0599364754629141,2.4326004963474994,0.4087864076085994
0.05,ZFP,SPERR,mp-1111338,dev_bulk,1,1.1956598901302524,0.9937725023468944,0.9828368611039375,0.20310528391167196,1.0111266087748008
0.05,ZFP,SPERR,mp-1114492,dev_bulk,1,1.4470270267806908,1.4702096487711651,1.0475031566679518,0.12416847631875534,1.4035372012126617
0.05,ZFP,SPERR,mp-11306,dev_bulk,1,0.34404992856790306,0.43272996063284885,1.0987231213152222,2.480361708256815,0.3938480516500383
0.05,ZFP,SPERR,mp-1173587,dev_bulk,1,2.011599983985538,0.399464203350883,1.0662048925221748,3.2349803864827504,0.3746598858742107
0.05,ZFP,SPERR,mp-1174037,dev_bulk,2,0.4575838489869828,0.47747033614875317,1.0789080670123024,2.098378082750069,0.44254960246145675
0.05,ZFP,SPERR,mp-1175088,dev_bulk,1,1.5573803767430936,0.4107795592621581,0.9094981612975439,2.4353423882286362,0.45165518386108183
0.05,ZFP,SPERR,mp-1175263,dev_bulk,2,0.5963653696416654,0.39501772605512503,0.9886241467797827,2.768581808821249,0.39956309720110017
0.05,ZFP,SPERR,mp-1177023,dev_bulk,2,0.4046176548920772,0.42790633274846646,0.9846419866250121,2.5240125480628075,0.4345806278433959
0.05,ZFP,SPERR,mp-1178256,dev_bulk,1,0.986100750141819,0.4214142432942403,0.9531070661904424,2.5508656899907804,0.4421478533137185
0.05,ZFP,SPERR,mp-1178447,dev_bulk,1,0.5030463838648609,0.3795111781456281,0.9006858039842229,2.852114624505929,0.4213580101594183
0.05,ZFP,SPERR,mp-1184653,dev_bulk,2,0.541126594451822,0.5097888359261715,1.0978196809236407,2.4017258861374344,0.4643648176331338
0.05,ZFP,SPERR,mp-1187017,dev_bulk,1,0.4996772198409051,0.4059521574806264,1.0586842140993504,2.5568157860060605,0.3834497124583842
0.05,ZFP,SPERR,mp-1187279,dev_bulk,1,1.889401457136479,1.1510582890045096,0.925546531424422,0.19286359530261968,1.2436525338526454
0.05,ZFP,SPERR,mp-1187638,dev_bulk,2,1.4091578201696087,1.4379945381731654,1.0292677040089462,0.14668236678816585,1.3971044972772861
0.05,ZFP,SPERR,mp-1188002,dev_bulk,2,2.987535879146998,0.8937403381609864,1.0916266422740475,0.2333534533361187,0.8187234568580796
0.05,ZFP,SPERR,mp-1193567,dev_bulk,1,0.4907746123818933,0.44424574426866675,1.066020054715087,2.64931964867922,0.41673300826164983
0.05,ZFP,SPERR,mp-1194734,dev_bulk,1,11.319237773647247,1.1030974404099783,1.0108251456672122,0.21841916869142658,1.0912841307305035
0.05,ZFP,SPERR,mp-1197354,dev_bulk,2,0.5117148295823627,0.43825421242590046,0.9690278747094623,2.1609494511182166,0.4522617190525087
0.05,ZFP,SPERR,mp-1199510,dev_bulk,1,0.6494529236400791,0.2555187251206117,0.9001133638322945,2.2608564810000207,0.2838739378701402
0.05,ZFP,SPERR,mp-1206294,dev_bulk,1,3.5434578493293576,1.251943424367858,0.9374180285892094,0.1267909964873359,1.3355230923518737
0.05,ZFP,SPERR,mp-1211145,dev_bulk,2,0.35264174377058277,0.44202882177371206,1.0441169596400446,2.5125348277932944,0.4233518263376354
0.05,ZFP,SPERR,mp-1211797,dev_bulk,2,0.376526448299766,0.3973946997633899,1.0036871867862438,3.0256215629339613,0.3959348141484479
0.05,ZFP,SPERR,mp-1218887,dev_bulk,2,0.5668089359462312,0.3530319961470169,0.8973823967731773,3.2547967355686933,0.39340196265990424
0.05,ZFP,SPERR,mp-1219705,dev_bulk,3,1.8673555345110524,0.4210079718446251,1.009234965869338,3.0756702728127943,0.43604889175067457
0.05,ZFP,SPERR,mp-1223327,dev_bulk,2,0.7138504917656731,0.43380394063461714,0.9010864665593883,1.8580931780410799,0.4814232115714794
0.05,ZFP,SPERR,mp-1223939,dev_bulk,2,0.38810486938995786,0.4700114013322917,1.1125169829094714,2.5645962996772678,0.4224757091825338
0.05,ZFP,SPERR,mp-1224859,dev_bulk,1,3.149080441017291,1.0376718183000573,1.1103037761591952,0.24326746323529413,0.9345837063525182
0.05,ZFP,SPERR,mp-1225264,dev_bulk,2,1.0663543785816294,0.9913902388320349,0.9849336862603045,0.21519785988891005,1.0065553170348405
0.05,ZFP,SPERR,mp-1226636,dev_bulk,2,0.8617183702462078,0.49592848467818124,1.0354985426545615,2.3495863831141617,0.47892726474229447
0.05,ZFP,SPERR,mp-1228245,dev_bulk,1,1.0128062984942259,0.4637506087046816,0.9208963203419472,2.3098279325894664,0.5035861241496564
0.05,ZFP,SPERR,mp-12406,dev_bulk,2,0.41195888357743565,0.45908658079274184,1.0178561853475614,2.7197826133151906,0.45103285454416164
0.05,ZFP,SPERR,mp-1246480,dev_bulk,1,0.6715289871580642,0.4715574433669509,1.079575021860439,3.0294742432288904,0.4367991420867748
0.05,ZFP,SPERR,mp-1246548,dev_bulk,1,0.6430395836691418,0.4372434243415781,0.8980489720411615,2.917395566279596,0.4868814930524048
0.05,ZFP,SPERR,mp-1247173,dev_bulk,1,0.22441921438303294,1.1170572654728044,1.0389003840416124,0.20551647625342276,1.0752303903547902
0.05,ZFP,SPERR,mp-1369222,dev_bulk,2,0.5436208911570664,0.4136847129391306,1.074637969218707,2.6483207212022823,0.38495263036340643
0.05,ZFP,SPERR,mp-1399089,dev_bulk,2,0.5183577572039556,0.48872691444299754,1.04853276164101,2.3450532231673424,0.4661055260477638
0.05,ZFP,SPERR,mp-1666665,dev_bulk,2,2.9345381471209615,1.1703971010478849,1.0140634960193344,0.18639171961570453,1.1541654991450059
0.05,ZFP,SPERR,mp-17103,dev_bulk,1,0.508368214622625,0.4499068321561232,1.0977117102757818,2.573280819493946,0.4098588253587015
0.05,ZFP,SPERR,mp-1778,dev_bulk,1,0.2270955825125243,0.9258042848796821,1.0001616022275497,0.37283549783549785,0.9256546970187021
0.05,ZFP,SPERR,mp-1841520,dev_bulk,1,0.6963863244731233,0.38707575681468415,0.9626085028360473,2.969754354759568,0.402111300361754
0.05,ZFP,SPERR,mp-19133,dev_bulk,4,0.8889837387069147,1.0245250978698064,1.0141746559992908,0.24166015181824138,0.9864660849634531
0.05,ZFP,SPERR,mp-21054,dev_bulk,1,0.8135153067824489,0.42401344081912007,1.0584706875345717,2.631759409883884,0.4005906311933376
0.05,ZFP,SPERR,mp-214,dev_bulk,3,0.5582879199640952,0.8830383698548401,1.0875699749841934,0.26770798529903106,0.7906443735775485
0.05,ZFP,SPERR,mp-2194,dev_bulk,2,1.089420596771495,0.43771692456687183,1.040357922893369,3.418236668604083,0.42073685885865597
0.05,ZFP,SPERR,mp-2227467,dev_bulk,2,0.7765724688555403,0.5537484592644663,1.057101410216045,1.263475524507365,0.523836647944017
0.05,ZFP,SPERR,mp-2229431,dev_bulk,1,6.391831448531208,0.4081307233825252,1.0401595275890103,3.55613312496689,0.3923732009920949
0.05,ZFP,SPERR,mp-2230770,dev_bulk,1,0.6799971832105739,0.4604900717425434,1.0901463807733487,2.7859731833910035,0.42241122831217603
0.05,ZFP,SPERR,mp-22490,dev_bulk,2,1.3096340719602728,0.9523869397888514,1.071494829741945,0.22052676794753284,0.888839510329901
0.05,ZFP,SPERR,mp-24407,dev_bulk,1,0.290246900062609,0.37395323684701964,0.9392520080006438,3.3168129737736347,0.3981394063165669
0.05,ZFP,SPERR,mp-26341,dev_bulk,1,0.45761237669795907,0.4056647909354607,0.9426601404684171,3.0368734085813096,0.4303404520041358
0.05,ZFP,SPERR,mp-2647013,dev_bulk,2,0.41049456184171434,0.4830734417553643,0.9488754103865078,2.6848735995696575,0.5091010226080079
0.05,ZFP,SPERR,mp-26619,dev_bulk,1,0.40250868527714573,0.42183952641097655,0.9258276785068154,2.938230936721363,0.45563503468736616
0.05,ZFP,SPERR,mp-27239,dev_bulk,1,0.7112916312051349,0.4125605271670206,0.9711571422151961,3.270407719094603,0.42481335844987533
0.05,ZFP,SPERR,mp-28105,dev_bulk,1,0.7309129144109687,0.986037423558443,0.9128077656979159,0.18481865954514123,1.0802246218890754
0.05,ZFP,SPERR,mp-3612,dev_bulk,1,0.6019497057689979,0.4143522669743065,0.9424997029602458,2.596982460986052,0.43963119104747733
0.05,ZFP,SPERR,mp-37207,dev_bulk,1,0.44178380606746137,0.42351362232474554,1.048779527563095,3.1472983911767676,0.40381568403495255
0.05,ZFP,SPERR,mp-37888,dev_bulk,1,0.8069211621195722,1.0887074156774479,0.9250694981375241,0.14966982988586172,1.1768925663092145
0.05,ZFP,SPERR,mp-540547,dev_bulk,1,0.7590125120009151,0.4330436197992029,1.0961645680914691,2.52581664262768,0.39505347317800527
0.05,ZFP,SPERR,mp-555976,dev_bulk,1,0.38978548309941524,0.4316776210546528,1.0120158409817055,2.7740905971173646,0.42655223720204233
0.05,ZFP,SPERR,mp-557569,dev_bulk,3,0.6178762648171263,0.4450111099669974,1.0430960818613835,2.5473597359735973,0.4311954766538881
0.05,ZFP,SPERR,mp-560030,dev_bulk,3,0.43817745032625205,0.441845251936945,0.9604882997422951,3.066741845940319,0.46002148288062933
0.05,ZFP,SPERR,mp-560341,dev_bulk,1,1.7226271282140357,0.43569541879990675,0.95629059240327,1.889761463310276,0.45560985568722706
0.05,ZFP,SPERR,mp-567278,dev_bulk,1,0.5397814609996103,0.9989484146907864,0.9042647240563353,0.19908642756998782,1.104707933545965
0.05,ZFP,SPERR,mp-569678,dev_bulk,1,0.30057877856346854,0.4265042538415395,1.1183309388299858,2.2009493336154007,0.38137570823870304
0.05,ZFP,SPERR,mp-6145,dev_bulk,1,0.5316120417686094,0.8035866040251658,1.018431102374565,0.27254441043763605,0.7890436595578536
0.05,ZFP,SPERR,mp-623043,dev_bulk,1,0.6989722481645894,0.43286455387578915,1.1157374762698105,3.2253932792782516,0.38796272696957684
0.05,ZFP,SPERR,mp-631399,dev_bulk,1,3.4253851457967373,0.8899083819115329,1.0086735877679756,0.34167866070752223,0.882256056571036
0.05,ZFP,SPERR,mp-675781,dev_bulk,1,0.6702740165730328,0.3890536180073955,0.9249683046002841,2.425793401139422,0.4206129183805073
0.05,ZFP,SPERR,mp-676693,dev_bulk,3,0.9410549046863653,0.40185171955597543,0.9300484637296771,3.149859059097978,0.42518413123603715
0.05,ZFP,SPERR,mp-684706,dev_bulk,1,1.520260490149331,1.1032532502746981,1.1089053738621246,0.2606886474811003,0.9949029703339418
0.05,ZFP,SPERR,mp-733522,dev_bulk,2,0.42033660946785495,0.43264078886716395,1.0858537995603532,2.7553612202535778,0.3984337385404316
0.05,ZFP,SPERR,mp-744554,dev_bulk,1,1.2759393899693052,0.38834444606959995,0.9145516264816501,3.4013664035322453,0.42462823838998653
0.05,ZFP,SPERR,mp-752866,dev_bulk,2,0.7325755035990749,0.42103492814357674,1.0133668189872638,2.9501167417049343,0.4154812652780063
0.05,ZFP,SPERR,mp-753334,dev_bulk,2,1.0163875808682925,0.4277532094438754,1.0383532127153028,2.920296223983231,0.41195347036611657
0.05,ZFP,SPERR,mp-753392,dev_bulk,1,0.3075382375697032,0.4556053280981091,1.072715132755092,1.9678995546759028,0.4247216378200631
0.05,ZFP,SPERR,mp-753521,dev_bulk,1,0.3043846656483063,0.41234132064550694,1.102585877304554,2.3999745898068823,0.373976602759996
0.05,ZFP,SPERR,mp-754196,dev_bulk,2,0.8965637992114601,0.37890916962597015,0.9292397240620475,2.9143715095593605,0.40776256095641206
0.05,ZFP,SPERR,mp-756647,dev_bulk,1,1.5197017624347302,0.3735863473380388,1.0392189308217603,3.0563423137222547,0.3594876269648265
0.05,ZFP,SPERR,mp-757220,dev_bulk,1,0.37596293451045387,0.3987669579050405,1.1044646719087752,2.692905128571986,0.36104998923675596
0.05,ZFP,SPERR,mp-758622,dev_bulk,1,0.2739796421357568,0.41785520575117685,1.0883091927998574,1.9641351300591605,0.38394898114953385
0.05,ZFP,SPERR,mp-759554,dev_bulk,1,0.643692859245707,0.40285035817594084,0.9537822447366774,2.5170316231191894,0.4223714169549893
0.05,ZFP,SPERR,mp-760266,dev_bulk,1,1.2324751630710984,0.40451047843978205,1.0036812130129042,3.0744679156311734,0.4030268507522431
0.05,ZFP,SPERR,mp-7660,dev_bulk,2,1.3282744734227072,1.2079222953914188,1.014582167311924,0.21552971206852417,1.190561330869572
0.05,ZFP,SPERR,mp-766093,dev_bulk,1,4.52927034255051,0.39609846502606855,0.9694695331696053,3.0531849209343807,0.4085723702229769
0.05,ZFP,SPERR,mp-768842,dev_bulk,1,0.7074451480543041,0.4546043922522261,1.0534640270678,2.313564994628543,0.43153290532147254
0.05,ZFP,SPERR,mp-768987,dev_bulk,2,0.4432252573791557,0.4128186437039495,1.0333755938595073,2.5186325224855914,0.3994855753870981
0.05,ZFP,SPERR,mp-771133,dev_bulk,1,0.3983347388023119,0.44284616750396494,1.0636315859530479,2.6575506356649106,0.41635296784380527
0.05,ZFP,SPERR,mp-771968,dev_bulk,1,0.5077663547959269,0.47693979666279335,1.015993648762438,2.882636717260316,0.4694318682442005
0.05,ZFP,SPERR,mp-772185,dev_bulk,2,0.46841555255511663,0.44732429985643596,1.0232690594240914,2.3505430275166748,0.4371521798071327
0.05,ZFP,SPERR,mp-773101,dev_bulk,1,1.0534408025678927,0.8261152927557952,1.0239866544268887,0.3104381168785061,0.8067637299610712
0.05,ZFP,SPERR,mp-776076,dev_bulk,1,0.49908512300292446,0.44330020799595754,0.9970142378443207,2.6604612908360896,0.4446277607373315
0.05,ZFP,SPERR,mp-779079,dev_bulk,1,2.1077202729411955,0.9122047233705879,1.0076539323279983,0.2599566513140071,0.9052758036314188
0.05,ZFP,SPERR,mp-782011,dev_bulk,2,2.107851762149045,0.4445333514301697,1.0505223931079388,3.3496009154004303,0.42315456990405614
0.05,ZFP,SPERR,mp-864652,dev_bulk,2,0.4044758461800507,0.4380685779465644,1.0323225485415433,2.6017478762183117,0.4243524260566274
0.05,ZFP,SPERR,mp-864965,dev_bulk,1,1.297280556666863,0.8377721932392824,1.0176115926401728,0.2893652479671819,0.8232730437609297
0.05,ZFP,SPERR,mp-887511,dev_bulk,2,3.050520916849825,0.37575199103677626,1.0206259221047418,2.654621605776635,0.3681583848682756
0.05,ZFP,SPERR,mp-8881,dev_bulk,3,0.4005731315045954,0.43416001929552794,1.030682900586483,3.0389905266817316,0.4482662855985271
0.05,ZFP,SPERR,mp-977372,dev_bulk,2,1.3897546240424743,1.308169907568074,1.0637605631999514,0.14148825987249383,1.229759734307975
0.05,ZFP,SPERR,mp-982725,dev_bulk,1,1.439123318670071,0.7857321440585548,1.0368442588389384,0.32391507669285446,0.7578111537584441
0.05,ZFP,SPERR,mp-985702,dev_bulk,3,1.1798439411658068,0.4108782780496107,0.9879225412390076,2.836716958142202,0.4159013089571838
0.05,ZFP,SPERR,mp-998512,dev_bulk,2,1.1320412920753211,0.3585693229739101,0.9983111112379005,3.0166434178352177,0.3591759311676759
0.05,ZFP,SPERR,mp-998613,dev_bulk,1,1.019894922823586,1.1535703120986025,0.8997049435265106,0.14893698770491803,1.2821651369137015
0.05,ZFP,SPERR,mp-998744,dev_bulk,2,1.4054107985951942,1.2328142324029359,0.9867246489806444,0.16619516953514374,1.2494004621010726
0.05,ZFP,SPERR,mp-999450,dev_bulk,1,3.612182452442897,1.221637801136333,1.0357513136465506,0.16051723613813232,1.1794701923527715
0.05,ZFP,SPERR,nomad---3hBedCnC_e,dev_slab,1,0.2839642923751393,0.36682043723227076,1.039102319051174,3.342201872107455,0.3530166668930373
0.05,ZFP,SPERR,nomad--1YLlCXKIJKj,dev_slab,2,0.6004392988713274,0.3463553599147137,0.9574039876501275,4.401078249743056,0.361765111052875
0.05,ZFP,SPERR,nomad--O7C25L6mxPu,dev_slab,2,0.6534383907447221,0.2734720014406535,1.0046953912312082,3.699436121138327,0.27219394438101885
0.05,ZFP,SPERR,nomad--g_dRNdo_53Q,dev_slab,1,0.30895018699441534,0.3357624544971105,0.9221603826076712,3.387311324863431,0.3641041849441054
0.05,ZFP,SPERR,nomad-0-ostsntWIk9,dev_slab,1,0.3397898841638907,0.33422533209857225,0.946228340903276,3.4167027819664932,0.35321847555265407
0.05,ZFP,SPERR,nomad-064_5lUOyDQI,dev_slab,1,0.24708540028515988,0.32404372254088437,1.0174169847902685,4.75107113673005,0.31849647429237987
0.05,ZFP,SPERR,nomad-0HydAdmxidgt,dev_slab,2,0.3800955728039865,0.32983387348297455,1.0207425988817382,3.7089669033077786,0.3231312907331584
0.05,ZFP,SPERR,nomad-0J594sjoAqDW,dev_slab,1,0.45585155889732737,0.34152011464059084,0.9671680965679745,4.016712834301801,0.35311350307406275
0.05,ZFP,SPERR,nomad-0JxkdxfFTtnZ,dev_slab,1,0.25068033061643386,0.3318330676198234,0.9347293964175459,3.604146796334775,0.35500442041473224
0.05,ZFP,SPERR,nomad-1urv55npagDc,dev_slab,1,0.09725928259346033,0.30048121797571903,0.9363139991700318,3.949563432404302,0.32091928374676854
0.05,ZFP,SPERR,nomad-1xNwoQ8q8XXI,dev_slab,1,0.26927342078417765,0.338918849076817,1.0888132073681371,4.761837621584317,0.31127363884209897
0.05,ZFP,SPERR,nomad-2iwRdQb9gzT1,dev_slab,1,0.2512119024938458,0.3365654055441787,0.96696490920688,3.38799982571457,0.3480637222091492
0.05,ZFP,SPERR,nomad-3ermMygSkKxT,dev_slab,1,0.10656651735277159,0.363422085121177,1.0098280031030478,3.588219906908316,0.35988513291811697
0.05,ZFP,SPERR,nomad-61GFUgm3lTUg,dev_slab,2,0.14594093180297907,0.3789626699187431,1.0579889199072863,3.6451844770714157,0.3581915299755241
0.05,ZFP,SPERR,nomad-6o4AmsigmNP5,dev_slab,1,0.1749103704089807,0.3610841903183538,0.9881008437388559,3.4100775907104866,0.3654325290848394
0.05,ZFP,SPERR,nomad-6x45-ylTvOvZ,dev_slab,1,0.1611590266214154,0.3188025356060179,0.9008512667495973,3.5154863084311896,0.3538903117229373
